locusId	sysName	desc	comb	setATCH264 M9
HER17_RS19755	HER17_RS19755	TonB-dependent receptor	HER17_RS19755 TonB-dependent receptor	0.0664802432970968
HER17_RS19760	HER17_RS19760	transcription antiterminator	HER17_RS19760 transcription antiterminator	0.029845375027852
HER17_RS19765	HER17_RS19765	PTS sugar transporter subunit IIA	HER17_RS19765 PTS sugar transporter subunit IIA	0.255423140279366
HER17_RS19770	HER17_RS19770	PTS fructose transporter subunit IIB	HER17_RS19770 PTS fructose transporter subunit IIB	-0.0313685788846334
HER17_RS19775	HER17_RS19775	PTS fructose transporter subunit IIC	HER17_RS19775 PTS fructose transporter subunit IIC	-0.228796875565744
HER17_RS19780	HER17_RS19780	class II fructose-bisphosphate aldolase family protein	HER17_RS19780 class II fructose-bisphosphate aldolase family protein	0.206105347819631
HER17_RS19785	HER17_RS19785	ketose-bisphosphate aldolase	HER17_RS19785 ketose-bisphosphate aldolase	-0.0311641683037882
HER17_RS19790	HER17_RS19790	NAD(P)H-dependent oxidoreductase	HER17_RS19790 NAD(P)H-dependent oxidoreductase	-0.315210001994692
HER17_RS19795	HER17_RS19795	LysR family transcriptional regulator	HER17_RS19795 LysR family transcriptional regulator	-0.274307225920992
HER17_RS19805	HER17_RS19805	esterase YqiA	HER17_RS19805 esterase YqiA	-0.524088075672059
HER17_RS19810	HER17_RS19810	3',5'-cyclic-AMP phosphodiesterase	HER17_RS19810 3',5'-cyclic-AMP phosphodiesterase	-0.0252764227912161
HER17_RS19815	HER17_RS19815	DUF1249 family protein	HER17_RS19815 DUF1249 family protein	0.104933261433714
HER17_RS19820	HER17_RS19820	ADP-ribose diphosphatase	HER17_RS19820 ADP-ribose diphosphatase	-0.00503064560189848
HER17_RS19825	HER17_RS19825	outer membrane channel protein TolC	HER17_RS19825 outer membrane channel protein TolC	-0.0688742770611157
HER17_RS19830	HER17_RS19830	DUF1190 family protein	HER17_RS19830 DUF1190 family protein	-0.131301528542716
HER17_RS19835	HER17_RS19835	glutathionylspermidine synthase family protein	HER17_RS19835 glutathionylspermidine synthase family protein	-0.159793965459514
HER17_RS19840	HER17_RS19840	4,5-DOPA dioxygenase extradiol	HER17_RS19840 4,5-DOPA dioxygenase extradiol	-0.17147807870915
HER17_RS19850	HER17_RS19850	IS4 family transposase	HER17_RS19850 IS4 family transposase	0.354280430990264
HER17_RS19860	HER17_RS19860	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	HER17_RS19860 16S rRNA (cytidine(1402)-2'-O)-methyltransferase	0.223466078013678
HER17_RS19865	HER17_RS19865	penicillin-binding protein activator	HER17_RS19865 penicillin-binding protein activator	0.0218509394897308
HER17_RS19870	HER17_RS19870	YraN family protein	HER17_RS19870 YraN family protein	0.0569526007955972
HER17_RS19875	HER17_RS19875	DnaA initiator-associating protein DiaA	HER17_RS19875 DnaA initiator-associating protein DiaA	-0.0278485689162165
HER17_RS19880	HER17_RS19880	divisome-associated lipoprotein YraP	HER17_RS19880 divisome-associated lipoprotein YraP	0.0757554262793396
HER17_RS19885	HER17_RS19885	alginate lyase family protein	HER17_RS19885 alginate lyase family protein	-0.00746565882053618
HER17_RS19890	HER17_RS19890	monofunctional biosynthetic peptidoglycan transglycosylase	HER17_RS19890 monofunctional biosynthetic peptidoglycan transglycosylase	0.744323076183363
HER17_RS19895	HER17_RS19895	isoprenoid biosynthesis glyoxalase ElbB	HER17_RS19895 isoprenoid biosynthesis glyoxalase ElbB	-0.17170162230438
HER17_RS19900	HER17_RS19900	aerobic respiration two-component sensor histidine kinase ArcB	HER17_RS19900 aerobic respiration two-component sensor histidine kinase ArcB	0.00452126273228592
HER17_RS19905	HER17_RS19905	TIGR01212 family radical SAM protein	HER17_RS19905 TIGR01212 family radical SAM protein	-0.0447513722458857
HER17_RS19910	HER17_RS19910	glutamate synthase large subunit	HER17_RS19910 glutamate synthase large subunit	-0.0212205627959769
HER17_RS19915	HER17_RS19915	FAD-dependent oxidoreductase	HER17_RS19915 FAD-dependent oxidoreductase	0.0341720630961357
HER17_RS19920	HER17_RS19920	GFA family protein	HER17_RS19920 GFA family protein	-0.0465251899804819
HER17_RS19925	HER17_RS19925	(S)-acetoin forming diacetyl reductase	HER17_RS19925 (S)-acetoin forming diacetyl reductase	-0.207417412219168
HER17_RS19930	HER17_RS19930	ClpXP protease specificity-enhancing factor	HER17_RS19930 ClpXP protease specificity-enhancing factor	-0.163917227758261
HER17_RS19935	HER17_RS19935	stringent starvation protein A	HER17_RS19935 stringent starvation protein A	0.115088515230765
HER17_RS19940	HER17_RS19940	2-dehydro-3-deoxy-6-phosphogalactonate aldolase	HER17_RS19940 2-dehydro-3-deoxy-6-phosphogalactonate aldolase	0.0517302617597168
HER17_RS19945	HER17_RS19945	FadR family transcriptional regulator	HER17_RS19945 FadR family transcriptional regulator	-0.00111159300809072
HER17_RS19950	HER17_RS19950	SDR family oxidoreductase	HER17_RS19950 SDR family oxidoreductase	0.174167622259064
HER17_RS19955	HER17_RS19955	alcohol dehydrogenase catalytic domain-containing protein	HER17_RS19955 alcohol dehydrogenase catalytic domain-containing protein	-0.119678609236848
HER17_RS19960	HER17_RS19960	MHS family MFS transporter	HER17_RS19960 MHS family MFS transporter	0.0187267951872849
HER17_RS19975	HER17_RS19975	cell division protein ZapE	HER17_RS19975 cell division protein ZapE	0.335991870524091
HER17_RS19980	HER17_RS19980	DUF1043 family protein	HER17_RS19980 DUF1043 family protein	0.457714889356806
HER17_RS19985	HER17_RS19985	serine endoprotease DegQ	HER17_RS19985 serine endoprotease DegQ	0.159744370649351
HER17_RS19990	HER17_RS19990	outer membrane-stress sensor serine endopeptidase DegS	HER17_RS19990 outer membrane-stress sensor serine endopeptidase DegS	0.0496152589563548
HER17_RS20000	HER17_RS20000	BolA family iron metabolism protein IbaG	HER17_RS20000 BolA family iron metabolism protein IbaG	-0.105389667222507
HER17_RS20005	HER17_RS20005	lipid asymmetry maintenance protein MlaB	HER17_RS20005 lipid asymmetry maintenance protein MlaB	-0.036308556161283
HER17_RS20010	HER17_RS20010	phospholipid-binding protein MlaC	HER17_RS20010 phospholipid-binding protein MlaC	-0.227333823888843
HER17_RS20015	HER17_RS20015	outer membrane lipid asymmetry maintenance protein MlaD	HER17_RS20015 outer membrane lipid asymmetry maintenance protein MlaD	0.00312981433495696
HER17_RS20020	HER17_RS20020	lipid asymmetry maintenance ABC transporter permease subunit MlaE	HER17_RS20020 lipid asymmetry maintenance ABC transporter permease subunit MlaE	-0.11311335036716
HER17_RS20025	HER17_RS20025	phospholipid ABC transporter ATP-binding protein MlaF	HER17_RS20025 phospholipid ABC transporter ATP-binding protein MlaF	-0.0810286225252892
HER17_RS20030	HER17_RS20030	calcium/sodium antiporter	HER17_RS20030 calcium/sodium antiporter	0.176195729568402
HER17_RS20040	HER17_RS20040	3-deoxy-manno-octulosonate-8-phosphatase KdsC	HER17_RS20040 3-deoxy-manno-octulosonate-8-phosphatase KdsC	-0.210903581228147
HER17_RS20045	HER17_RS20045	LPS export ABC transporter periplasmic protein LptC	HER17_RS20045 LPS export ABC transporter periplasmic protein LptC	0.03991475728421
HER17_RS20060	HER17_RS20060	RNA polymerase factor sigma-54	HER17_RS20060 RNA polymerase factor sigma-54	0.0641545816808424
HER17_RS20065	HER17_RS20065	ribosome hibernation promoting factor	HER17_RS20065 ribosome hibernation promoting factor	0.00442914064721145
HER17_RS20070	HER17_RS20070	PTS IIA-like nitrogen regulatory protein PtsN	HER17_RS20070 PTS IIA-like nitrogen regulatory protein PtsN	-0.47023492502825
HER17_RS20075	HER17_RS20075	RNase adapter RapZ	HER17_RS20075 RNase adapter RapZ	-0.0887894412878818
HER17_RS20080	HER17_RS20080	PTS phosphocarrier protein NPr	HER17_RS20080 PTS phosphocarrier protein NPr	-0.261996232290623
HER17_RS20085	HER17_RS20085	nucleoside diphosphate kinase regulator	HER17_RS20085 nucleoside diphosphate kinase regulator	-0.730985602312451
HER17_RS20090	HER17_RS20090	metalloprotease PmbA	HER17_RS20090 metalloprotease PmbA	-0.0821259046595111
HER17_RS20100	HER17_RS20100	NAD-dependent succinate-semialdehyde dehydrogenase	HER17_RS20100 NAD-dependent succinate-semialdehyde dehydrogenase	0.0914247783199318
HER17_RS20105	HER17_RS20105	p-hydroxybenzoic acid efflux pump subunit AaeB	HER17_RS20105 p-hydroxybenzoic acid efflux pump subunit AaeB	-0.0979270654828275
HER17_RS20110	HER17_RS20110	p-hydroxybenzoic acid efflux pump subunit AaeA	HER17_RS20110 p-hydroxybenzoic acid efflux pump subunit AaeA	-0.21018434268064
HER17_RS20115	HER17_RS20115	AaeX family protein	HER17_RS20115 AaeX family protein	-0.264120773238683
HER17_RS20120	HER17_RS20120	HTH-type transcriptional activator AaeR	HER17_RS20120 HTH-type transcriptional activator AaeR	0.528798513624701
HER17_RS20125	HER17_RS20125	hypothetical protein	HER17_RS20125 hypothetical protein	0.199490034888936
HER17_RS20130	HER17_RS20130	YjeO family protein	HER17_RS20130 YjeO family protein	-0.0957541712296819
HER17_RS20135	HER17_RS20135	type VI secretion system tube protein Hcp	HER17_RS20135 type VI secretion system tube protein Hcp	0.01551324847775
HER17_RS20140	HER17_RS20140	metalloprotease TldD	HER17_RS20140 metalloprotease TldD	-0.0103398408448547
HER17_RS20145	HER17_RS20145	AsmA2 domain-containing protein YhdP	HER17_RS20145 AsmA2 domain-containing protein YhdP	-0.0201253026792794
HER17_RS20150	HER17_RS20150	ribonuclease G	HER17_RS20150 ribonuclease G	-0.0897970895033502
HER17_RS20155	HER17_RS20155	septum formation inhibitor Maf	HER17_RS20155 septum formation inhibitor Maf	-0.297677170822119
HER17_RS20175	HER17_RS20175	RNase E specificity factor CsrD	HER17_RS20175 RNase E specificity factor CsrD	0.158663999936904
HER17_RS20180	HER17_RS20180	oxidoreductase	HER17_RS20180 oxidoreductase	0.391135790149237
HER17_RS20185	HER17_RS20185	protein-methionine-sulfoxide reductase catalytic subunit MsrP	HER17_RS20185 protein-methionine-sulfoxide reductase catalytic subunit MsrP	-0.155788158468694
HER17_RS20190	HER17_RS20190	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	HER17_RS20190 protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	-0.264630885220255
HER17_RS20210	HER17_RS20210	TOBE domain-containing protein	HER17_RS20210 TOBE domain-containing protein	0.263817780730996
HER17_RS20215	HER17_RS20215	YhdT family protein	HER17_RS20215 YhdT family protein	-0.00449003068900167
HER17_RS20220	HER17_RS20220	sodium/pantothenate symporter	HER17_RS20220 sodium/pantothenate symporter	-0.120012900452268
HER17_RS20225	HER17_RS20225	50S ribosomal protein L11 methyltransferase	HER17_RS20225 50S ribosomal protein L11 methyltransferase	-0.123446356757049
HER17_RS20230	HER17_RS20230	carbonic anhydrase	HER17_RS20230 carbonic anhydrase	-0.00517052185210631
HER17_RS20235	HER17_RS20235	tRNA dihydrouridine synthase DusB	HER17_RS20235 tRNA dihydrouridine synthase DusB	-0.0550784705399003
HER17_RS20245	HER17_RS20245	hypothetical protein	HER17_RS20245 hypothetical protein	0.0511979001972083
HER17_RS20250	HER17_RS20250	host cell division inhibitor Icd-like protein	HER17_RS20250 host cell division inhibitor Icd-like protein	0.0172066802965314
HER17_RS20260	HER17_RS20260	HNH endonuclease	HER17_RS20260 HNH endonuclease	0.323944151471414
HER17_RS20265	HER17_RS20265	AAA family ATPase	HER17_RS20265 AAA family ATPase	-0.133746082306104
HER17_RS20270	HER17_RS20270	ASCH domain-containing protein	HER17_RS20270 ASCH domain-containing protein	0.139297194402574
HER17_RS20275	HER17_RS20275	endonuclease	HER17_RS20275 endonuclease	0.0844125411580938
HER17_RS20280	HER17_RS20280	amino acid ABC transporter substrate-binding protein	HER17_RS20280 amino acid ABC transporter substrate-binding protein	0.0107945203119935
HER17_RS20285	HER17_RS20285	amino acid ABC transporter permease	HER17_RS20285 amino acid ABC transporter permease	-0.215995731408036
HER17_RS20290	HER17_RS20290	amino acid ABC transporter substrate-binding protein	HER17_RS20290 amino acid ABC transporter substrate-binding protein	-0.167059631144891
HER17_RS20295	HER17_RS20295	amino acid ABC transporter permease	HER17_RS20295 amino acid ABC transporter permease	0.0968361415906884
HER17_RS20300	HER17_RS20300	amino acid ABC transporter permease	HER17_RS20300 amino acid ABC transporter permease	0.124141507150265
HER17_RS20305	HER17_RS20305	amino acid ABC transporter ATP-binding protein	HER17_RS20305 amino acid ABC transporter ATP-binding protein	0.083575021144465
HER17_RS20335	HER17_RS20335	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	HER17_RS20335 bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	-0.231741102499024
HER17_RS20340	HER17_RS20340	phosphoribosylamine--glycine ligase	HER17_RS20340 phosphoribosylamine--glycine ligase	-0.247899370891631
HER17_RS20345	HER17_RS20345	DUF1481 domain-containing protein	HER17_RS20345 DUF1481 domain-containing protein	0.104070450711774
HER17_RS20355	HER17_RS20355	YjaG family protein	HER17_RS20355 YjaG family protein	0.346982277810035
HER17_RS20360	HER17_RS20360	deoxyribonuclease V	HER17_RS20360 deoxyribonuclease V	-0.0714566240668368
HER17_RS20370	HER17_RS20370	NAD(+) diphosphatase	HER17_RS20370 NAD(+) diphosphatase	-0.0500306693200843
HER17_RS20375	HER17_RS20375	Rsd/AlgQ family anti-sigma factor	HER17_RS20375 Rsd/AlgQ family anti-sigma factor	0.166972982359324
HER17_RS20380	HER17_RS20380	phosphomethylpyrimidine synthase ThiC	HER17_RS20380 phosphomethylpyrimidine synthase ThiC	-0.29044601187084
HER17_RS20385	HER17_RS20385	thiamine phosphate synthase	HER17_RS20385 thiamine phosphate synthase	-0.165088911019149
HER17_RS20390	HER17_RS20390	HesA/MoeB/ThiF family protein	HER17_RS20390 HesA/MoeB/ThiF family protein	0.483749224015398
HER17_RS20395	HER17_RS20395	sulfur carrier protein ThiS	HER17_RS20395 sulfur carrier protein ThiS	-0.0563749148202424
HER17_RS20400	HER17_RS20400	thiazole synthase	HER17_RS20400 thiazole synthase	0.0930150436480279
HER17_RS20405	HER17_RS20405	2-iminoacetate synthase ThiH	HER17_RS20405 2-iminoacetate synthase ThiH	0.0257142603728819
HER17_RS20410	HER17_RS20410	PLP-dependent aminotransferase family protein	HER17_RS20410 PLP-dependent aminotransferase family protein	0.0316272057421014
HER17_RS20415	HER17_RS20415	DUF1127 domain-containing protein	HER17_RS20415 DUF1127 domain-containing protein	-0.0232750802696178
HER17_RS20420	HER17_RS20420	shikimate transporter	HER17_RS20420 shikimate transporter	0.0214002392921191
HER17_RS20490	HER17_RS20490	GNAT family N-acetyltransferase	HER17_RS20490 GNAT family N-acetyltransferase	-0.262548603382974
HER17_RS20535	HER17_RS20535	Trk system potassium transporter TrkH	HER17_RS20535 Trk system potassium transporter TrkH	0.0174322115927454
HER17_RS20540	HER17_RS20540	IMPACT family protein	HER17_RS20540 IMPACT family protein	-0.335460914604769
HER17_RS20545	HER17_RS20545	Xaa-Pro dipeptidase	HER17_RS20545 Xaa-Pro dipeptidase	-0.124014750604727
HER17_RS20550	HER17_RS20550	fatty acid oxidation complex subunit alpha FadB	HER17_RS20550 fatty acid oxidation complex subunit alpha FadB	0.0321194283144526
HER17_RS20555	HER17_RS20555	acetyl-CoA C-acyltransferase FadA	HER17_RS20555 acetyl-CoA C-acyltransferase FadA	0.421807872019772
HER17_RS20560	HER17_RS20560	NAD(P)H-flavin reductase	HER17_RS20560 NAD(P)H-flavin reductase	-0.349706140083871
HER17_RS20570	HER17_RS20570	transcription/translation regulatory transformer protein RfaH	HER17_RS20570 transcription/translation regulatory transformer protein RfaH	0.0758323820428042
HER17_RS20580	HER17_RS20580	3'-5' ssDNA/RNA exonuclease TatD	HER17_RS20580 3'-5' ssDNA/RNA exonuclease TatD	0.37233419713194
HER17_RS20585	HER17_RS20585	Sec-independent protein translocase subunit TatC	HER17_RS20585 Sec-independent protein translocase subunit TatC	-0.130702843918286
HER17_RS20590	HER17_RS20590	Sec-independent protein translocase subunit TatB	HER17_RS20590 Sec-independent protein translocase subunit TatB	0.330185477665619
HER17_RS20595	HER17_RS20595	Sec-independent protein translocase subunit TatA	HER17_RS20595 Sec-independent protein translocase subunit TatA	0.200082037073436
HER17_RS20615	HER17_RS20615	DNA recombination protein RmuC	HER17_RS20615 DNA recombination protein RmuC	-0.194693935207924
HER17_RS20620	HER17_RS20620	argininosuccinate lyase	HER17_RS20620 argininosuccinate lyase	-0.0374604918590598
HER17_RS20625	HER17_RS20625	acetylglutamate kinase	HER17_RS20625 acetylglutamate kinase	-0.485320094020294
HER17_RS20630	HER17_RS20630	N-acetyl-gamma-glutamyl-phosphate reductase	HER17_RS20630 N-acetyl-gamma-glutamyl-phosphate reductase	-0.607883680632944
HER17_RS20635	HER17_RS20635	acetylornithine deacetylase	HER17_RS20635 acetylornithine deacetylase	-0.442768977280779
HER17_RS20640	HER17_RS20640	GntR family transcriptional regulator	HER17_RS20640 GntR family transcriptional regulator	0.0393590667863184
HER17_RS20645	HER17_RS20645	starvation-sensing protein RspA	HER17_RS20645 starvation-sensing protein RspA	-0.0553114965817061
HER17_RS20650	HER17_RS20650	PTS transporter subunit EIIC	HER17_RS20650 PTS transporter subunit EIIC	-0.0410922407910108
HER17_RS20655	HER17_RS20655	phosphoenolpyruvate carboxylase	HER17_RS20655 phosphoenolpyruvate carboxylase	-0.0664049972855423
HER17_RS20660	HER17_RS20660	tyrosine-protein phosphatase	HER17_RS20660 tyrosine-protein phosphatase	-0.0662623310923549
HER17_RS20665	HER17_RS20665	uridine phosphorylase	HER17_RS20665 uridine phosphorylase	0.26966455367844
HER17_RS20670	HER17_RS20670	dienelactone hydrolase family protein	HER17_RS20670 dienelactone hydrolase family protein	-0.211175343403061
HER17_RS20675	HER17_RS20675	MCP four helix bundle domain-containing protein	HER17_RS20675 MCP four helix bundle domain-containing protein	0.0745009253196685
